ID	Word	W1	W2	DEF_SYNT
136	localised	identify	location	(S1 (S (VP (VB identify) (NP (DT the) (NN location) (CC or) (NN place)) (PP (IN of)))))#
137	localised	particular	place	(S1 (S (VP (VP (VB concentrate) (PP (IN on) (NP (DT a) (JJ particular) (NN place)))) (CC or) (VP (VB spot)))))#
138	localised	restrict	something	(S1 (S (VP (VB restrict) (NP (NN something)) (PP (TO to) (NP (DT a) (JJ particular) (NN area))))))#
139	suburbanised	suburban	character	(S1 (S (VP (VB take) (PP (IN on) (NP (JJ suburban) (NN character))))))#
140	penny-pinching	extreme	care	(S1 (NP (NP (NP (JJ extreme) (NN care)) (PP (IN in) (S (VP (VBG spending) (NP (NN money)))))) (: ;) (NP (NP (NN reluctance)) (SBAR (S (VP (TO to) (VP (VB spend) (NP (NN money)) (ADVP (RB unnecessarily)))))))))#
141	penny-pinching	spend	money	(S1 (S (S (VP (VB spend) (NP (NN money)) (ADVP (RB frugally)))) (: ;) (S (VP (VB spend) (NP (RB as) (JJ little)) (SBAR (IN as) (FRAG (ADJP (JJ possible))))))))#
142	pinchbeck	cheap	jewelry	(S1 (NP (NP (DT an) (NN alloy)) (PP (IN of) (NP (NN copper) (CC and) (NN zinc))) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (VP (VBN used) (PP (IN in) (NP (JJ cheap) (NN jewelry))) (S (VP (TO to) (VP (VBP imitate) (NP (NN gold)))))))))))#
143	velar	soft	palate	(S1 (S (NP (DT a) (NN consonant)) (VP (VBD produced) (PP (PP (IN with) (NP (NP (DT the) (NN back)) (PP (IN of) (NP (DT the) (NN tongue) (NN touching))))) (CC or) (PP (IN near) (NP (DT the) (JJ soft) (NN palate)))))))#
144	spirant	continuant	consonant	(S1 (S (NP (DT a) (JJ continuant) (NN consonant)) (VP (VBN produced) (PP (IN by) (S (NP (NN breath)) (VP (VBG moving) (PP (IN against) (NP (NP (DT a) (NN narrowing)) (PP (IN of) (NP (DT the) (JJ vocal) (NN tract)))))))))))#
145	palatalized	pronounce	consonant	(S1 (S (VP (VB pronounce) (NP (NP (DT a) (NN consonant)) (PP (IN with) (NP (NP (DT the) (NN tongue)) (PP (IN against) (NP (DT the) (NN palate)))))))))#
146	palatalised	pronounce	consonant	(S1 (S (VP (VB pronounce) (NP (NP (DT a) (NN consonant)) (PP (IN with) (NP (NP (DT the) (NN tongue)) (PP (IN against) (NP (DT the) (NN palate)))))))))#
147	harmonised	write	harmony	(S1 (S (VP (VB write) (NP (DT a) (NN harmony)) (PP (IN for)))))#
148	harmonised	bring	things	(S1 (S (VP (VP (VB bring) (-LRB- -LRB-) (NP (JJ several) (NNS things)) (-RRB- -RRB-) (PP (IN into) (NP (NN consonance)))) (CC or) (VP (VB relate) (ADVP (RB harmoniously))))))#
149	harmonised	making	music	(S1 (S (VP (VB bring) (PP (IN into) (NP (NP (NN consonance)) (, ,) (NP (NN harmony)) (, ,) (CC or) (NP (NN accord)))) (SBAR (IN while) (S (VP (VBG making) (NP (NN music) (CC or) (NN singing))))))))#
150	anthelminthic	parasitic	worms	(S1 (NP (NP (DT a) (NN medication)) (ADJP (JJ capable) (PP (IN of) (S (VP (VBG causing) (NP (NP (DT the) (NN evacuation)) (PP (IN of) (NP (JJ parasitic) (JJ intestinal) (NNS worms))))))))))#
151	helminthic	parasitic	worms	(S1 (NP (NP (DT a) (NN medication)) (ADJP (JJ capable) (PP (IN of) (S (VP (VBG causing) (NP (NP (DT the) (NN evacuation)) (PP (IN of) (NP (JJ parasitic) (JJ intestinal) (NNS worms))))))))))#
152	raftered	provide	ceiling	(S1 (S (VP (VB provide) (-LRB- -LRB-) (NP (DT a) (NN ceiling)) (-RRB- -RRB-) (PP (IN with) (NP (NNS rafters))))))#
153	high-rise	multistoried	building	(S1 (NP (NP (NNP tower)) (VP (VBG consisting) (PP (IN of) (NP (NP (DT a) (JJ multistoried) (NN building)) (PP (IN of) (NP (NNS offices) (CC or) (NNS apartments))))))))#
154	double-dealing	bad	faith	(S1 (S (S (VP (VBG acting) (PP (IN in) (NP (JJ bad) (NN faith))))) (: ;) (S (NP (NN deception)) (PP (IN by) (S (VP (VBG pretending) (S (VP (TO to) (VP (VB entertain) (NP (NP (CD one) (NN set)) (PP (IN of) (NP (NNS intentions)))) (SBAR (IN while) (S (VP (VBG acting) (PP (IN under) (NP (NP (DT the) (NN influence)) (PP (IN of) (NP (DT another)))))))))))))))))#
155	de-iodinating	remove	iodine	(S1 (S (VP (VB remove) (NP (NN iodine)) (PP (IN from)))))#
156	industrialised	organize	production	(S1 (S (VP (VB organize) (-LRB- -LRB-) (NP (NP (DT the) (NN production)) (PP (IN of) (NP (NN something)))) (-RRB- -RRB-) (PP (IN into) (NP (DT an) (NN industry))))))#
157	industrialised	develop	industry	(S1 (S (S (VP (VB develop) (NP (NN industry)))) (: ;) (S (VP (VB become) (ADJP (JJ industrial))))))#
158	heart-to-heart	intimate	talk	(S1 (NP (NP (DT an) (JJ intimate) (NN talk)) (PP (IN in) (ADJP (JJ private)))))#
159	colonised	establish	colony	(S1 (S (VP (VP (VB settle) (PP (IN as) (NP (NNS colonists)))) (CC or) (VP (VB establish) (NP (NP (DT a) (NN colony)) (PRN (-LRB- -LRB-) (IN in) (-RRB- -RRB-)))))))#
160	co-ed	female	student	(S1 (NP (NP (DT a) (JJ female) (NN student)) (PP (IN at) (NP (DT a) (JJ coeducational) (NN college) (CC or) (NN university)))))#
161	introjected	incorporate	attitudes	(S1 (S (VP (VB incorporate) (-LRB- -LRB-) (NP (NNS attitudes) (CC or) (NNS ideas)) (-RRB- -RRB-) (PP (IN into) (NP (NP (CD one) (POS 's)) (NN personality) (NN unconsciously))))))#
162	anti-intellectual	intellectual	pursuits	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ is) (ADJP (JJ uninterested)) (PP (IN in) (NP (JJ intellectual) (NNS pursuits))))))))#
163	revitalising	give	life	(S1 (S (VP (VB give) (NP (JJ new) (NN life) (CC or) (NN vigor)) (PP (TO to)))))#
164	tantalising	persistent	criticism	(S1 (S (VP (VB harass) (PP (IN with) (NP (NP (JJ persistent) (NN criticism)) (CC or) (NP (NN carping)))))))#
165	labelled	assign	label	(S1 (S (VP (VB assign) (NP (NP (DT a) (NN label)) (SBAR (S (VP (TO to) (VP (: ;) (VB designate) (PP (IN with) (NP (DT a) (NN label)))))))))))#
166	labelled	attach	tag	(S1 (S (VP (VB attach) (NP (DT a) (NN tag) (CC or) (NN label)) (PP (TO to)))))#
167	labelled	pronounce	judgment	(S1 (S (VP (VB pronounce) (NP (NN judgment)) (PP (IN on)))))#
168	labelled	introducing	atom	(S1 (S (VP (VB distinguish) (PRN (-LRB- -LRB-) (PP (IN as) (NP (DT a) (NN compound) (CC or) (NN molecule))) (-RRB- -RRB-)) (PP (IN by) (S (VP (VBG introducing) (NP (DT a) (VBN labeled) (NN atom))))))))#
169	labelled	using	isotope	(S1 (S (VP (VB distinguish) (PRN (-LRB- -LRB-) (NP (NP (DT an) (NN element)) (CC or) (NP (NN atom))) (-RRB- -RRB-)) (PP (IN by) (S (VP (VBG using) (NP (NP (DT a) (JJ radioactive) (NN isotope)) (CC or) (NP (NP (DT an) (NN isotope)) (PP (IN of) (NP (JJ unusual) (NN mass))) (PP (IN for) (S (VP (VBG tracing) (PP (IN through) (NP (JJ chemical) (NNS reactions))))))))))))))#
170	antiknock	various	compounds	(S1 (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ various) (NNS compounds)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (VP (VBN added) (PP (TO to) (NP (NN gasoline))) (S (VP (TO to) (VP (VB reduce) (NP (NN engine) (VBG knocking)))))))))))))#
171	catarrhine	nonprehensile	tails	(S1 (FRAG (PP (IN of) (NP (NP (NNP Africa)) (CC or) (NP (NNP Arabia) (CC or) (NNP Asia)))) (: ;) (S (VP (VBG having) (S (NP (JJ nonprehensile) (NNS tails) (CC and) (NNS nostrils)) (VP (VB close) (ADVP (RB together))))))))#
172	platyrrhine	hairy-faced	monkeys	(S1 (NP (NP (JJ hairy-faced) (JJ arboreal) (NNS monkeys)) (VP (VBG having) (NP (NP (ADJP (RB widely) (VBN separated)) (NNS nostrils)) (CC and) (NP (JJ long) (ADJP (RB usually) (JJ prehensile)) (NNS tails))))))#
173	platyrrhinian	hairy-faced	monkeys	(S1 (NP (NP (JJ hairy-faced) (JJ arboreal) (NNS monkeys)) (VP (VBG having) (NP (NP (ADJP (RB widely) (VBN separated)) (NNS nostrils)) (CC and) (NP (JJ long) (ADJP (RB usually) (JJ prehensile)) (NNS tails))))))#
174	look-alike	famous	person	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (ADVP (RB closely)) (VBZ resembles) (NP (NP (DT a) (JJ famous) (NN person)) (PRN (-LRB- -LRB-) (NP (RB especially) (DT an) (NN actor)) (-RRB- -RRB-))))))))#
175	choky	British	slang	(S1 (NP (NP (JJ British) (NN slang)) (PRN (-LRB- -LRB-) (VP (VBN dated)) (-RRB- -RRB-)) (PP (IN for) (NP (DT a) (NN prison)))))#
176	soughing	make	sound	(S1 (S (VP (VB make) (NP (DT a) (JJ murmuring) (NN sound)))))#
177	worshipped	show	devotion	(S1 (S (VP (VB show) (NP (NP (NN devotion)) (PP (TO to) (NP (-LRB- -LRB-) (NP (DT a) (NN deity)) (-RRB- -RRB-)))))))#
178	worshipped	attend	services	(S1 (S (VP (VB attend) (NP (JJ religious) (NNS services)))))#
179	favourite	special	favor	(S1 (S (NP (NN something)) (VP (VBN regarded) (PP (IN with) (NP (NP (JJ special) (NN favor)) (CC or) (NP (NN liking)))))))#
180	majuscule	large	characters	(S1 (S (S (NP (NP (CD one)) (PP (IN of) (NP (DT the) (JJ large) (JJ alphabetic) (NNS characters)))) (VP (VBD used) (PP (IN as) (NP (DT the) (JJ first) (NN letter))) (PP (PP (IN in) (S (VP (VBG writing) (CC or) (VBG printing) (NP (JJ proper) (NNS names))))) (CC and) (PP (ADVP (RB sometimes)) (IN for) (NP (NN emphasis)))))) (: ;) (S (NP (NNS capitals)) (VP (VBD were) (VP (VBN kept) (PP (IN in) (NP (NP (DT the) (JJ upper) (NN half)) (PP (IN of) (NP (DT the) (NN type) (NN case)))))))) (CC and) (RB so) (S (VP (VBD became) (VP (VBN known) (PP (IN as) (NP (JJ upper-case) (NNS letters)))))) ('' '')))#
181	pseudohermaphrodite	external	genitalia	(S1 (S (NP (NN someone)) (VP (VBG having) (NP (NP (NP (JJ external) (NNS genitalia)) (PP (IN of) (NP (CD one) (NN sex)))) (CC and) (NP (NP (JJ internal) (NN sex) (NNS organs)) (PP (IN of) (NP (DT the) (JJ other) (NN sex)))))) (: ;) (RB not) (S (NP (DT a) (JJ true)) (VP (VBP hermaphrodite) (SBAR (IN because) (S (NP (EX there)) (VP (VBZ is) (NP (NP (NP (DT no) (NN ambiguity)) (PP (IN in) (NP (NP (DT the) (NN sex)) (PP (IN of) (NP (DT the) (JJ external) (NN genitalia)))))) (CC and) (ADVP (RB hence)) (NP (NP (DT no) (NN question)) (PP (IN about) (NP (NN gender))) (PP (IN at) (NP (NN birth))))))))))))#
182	womanlike	adult	female	(S1 (NP (NP (NP (DT the) (NN trait)) (PP (IN of) (S (VP (VBG being) (ADVP (RB womanly)))))) (: ;) (S (VP (VBG having) (NP (NP (DT the) (NNS characteristics)) (PP (IN of) (NP (DT an) (JJ adult) (NN female))))))))#
183	mismated	unsuitable	mate	(S1 (S (VP (VB provide) (PP (IN with) (NP (DT an) (JJ unsuitable) (NN mate))))))#
184	mechanised	armed	motor	(S1 (S (VP (VB equip) (PP (IN with) (NP (JJ armed) (CC and) (JJ armored) (NN motor) (NNS vehicles))))))#
185	motorised	armed	motor	(S1 (S (VP (VB equip) (PP (IN with) (NP (JJ armed) (CC and) (JJ armored) (NN motor) (NNS vehicles))))))#
186	conventionalized	conventional	style	(S1 (S (VP (VB represent) (PP (VBG according) (PP (TO to) (NP (DT a) (JJ conventional) (NN style)))))))#
187	stylised	conventional	style	(S1 (S (VP (VB represent) (PP (VBG according) (PP (TO to) (NP (DT a) (JJ conventional) (NN style)))))))#
188	obsessive-compulsive	obsessive-compulsive	characteristics	(S1 (NP (NP (DT a) (NN person)) (PP (IN with) (NP (JJ obsessive-compulsive) (NNS characteristics)))))#
189	recusant	established	standards	(S1 (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (VBZ refuses) (S (VP (TO to) (VP (VB conform) (PP (TO to) (NP (NP (JJ established) (NNS standards)) (PP (IN of) (NP (NN conduct)))))))))))))#
190	ageing	desirable	qualities	(S1 (S (VP (VBG acquiring) (NP (JJ desirable) (NNS qualities)) (PP (IN by) (S (VP (VBG being) (VP (VBN left) (S (ADJP (JJ undisturbed))) (PP (IN for) (NP (DT some) (NN time))))))))))#
191	cancelled	declare	null	(S1 (S (S (VP (VB declare) (NP (NN null) (CC and) (NN void)))) (: ;) (S (VP (VB make) (ADJP (JJ ineffective))))))#
192	double-spaced	full	space	(S1 (S (VP (NN type) (PP (IN with) (NP (NP (DT a) (JJ full) (NN space)) (PP (IN between) (NP (NNS lines))))))))#
193	demoralised	lower	someone	(S1 (S (NP (NP (JJR lower) (NN someone) (POS 's)) (NNS spirits)) (: ;) (VP (VBP make) (VP (VBN downhearted)))))#
194	rough-and-tumble	disorderly	fighting	(S1 (NP (JJ disorderly) (NN fighting)))#
195	agonised	suffer	agony	(S1 (S (VP (VB suffer) (NP (NN agony) (CC or) (NN anguish)))))#
196	agonising	suffer	agony	(S1 (S (VP (VB suffer) (NP (NN agony) (CC or) (NN anguish)))))#
197	bypast	avoid	something	(S1 (S (VP (VB avoid) (NP (NP (NN something)) (ADJP (JJ unpleasant) (CC or) (JJ laborious))))))#
198	long-suffering	patient	endurance	(S1 (NP (NP (JJ patient) (NN endurance)) (PP (IN of) (NP (NP (NN pain)) (CC or) (NP (NN unhappiness))))))#
199	patronised	do	shopping	(S1 (S (S (VP (VB do) (NP (NP (CD one) (POS 's)) (NN shopping)) (PP (IN at)))) (: ;) (S (VP (VB do) (NP (NN business)) (PP (IN with)))) (: ;) (S (VP (VB be) (NP (DT a) (NN customer) (CC or) (NN client)) (PP (IN of))))))#
200	patronised	assume	sponsorship	(S1 (S (VP (VB assume) (NP (NP (NN sponsorship)) (PP (IN of))))))#
201	patronised	be	customer	(S1 (S (VP (VB be) (NP (DT a) (JJ regular) (NN customer) (CC or) (NN client)) (PP (IN of)))))#
202	chequered	draw	squares	(S1 (S (S (VP (VP (VB mark) (PP (IN into) (NP (NNS squares)))) (CC or) (VP (VB draw) (NP (NNS squares)) (ADVP (RB on))))) (: ;) (S (VP (VB draw) (VP (VBN crossed) (NP (NNS lines)) (PP (IN on)))))))#
203	chequered	different	colors	(S1 (S (VP (VBP variegate) (PP (IN with) (NP (NP (JJ different) (NNS colors)) (, ,) (NP (NNS shades)) (, ,) (CC or) (NP (NNS patterns)))))))#
204	vermiculate	wavy	lines	(S1 (S (VP (VB decorate) (PP (IN with) (S (VP (VBG wavy) (CC or) (VBG winding) (NP (NNS lines))))))))#
205	vermiculated	wavy	lines	(S1 (S (VP (VB decorate) (PP (IN with) (S (VP (VBG wavy) (CC or) (VBG winding) (NP (NNS lines))))))))#
206	neutralised	be	threat	(S1 (S (VP (VB get) (ADJP (JJ rid) (PP (IN of))) (PRN (-LRB- -LRB-) (NP (NP (NN someone)) (SBAR (WHNP (WP who)) (S (VP (MD may) (VP (VB be) (NP (DT a) (NN threat))))))) (-RRB- -RRB-)) (PP (IN by) (NP (VBG killing))))))#
207	neutralised	military	action	(S1 (S (VP (VB make) (ADJP (JJ incapable) (PP (IN of) (NP (JJ military) (NN action)))))))#
208	neutralised	counterbalancing	effect	(S1 (S (VP (VB make) (ADJP (JJ ineffective)) (PP (IN by) (S (VP (VBG counterbalancing) (NP (NP (DT the) (NN effect)) (PP (IN of)))))))))#
209	naturalised	adapt	plant	(S1 (S (VP (VB adapt) (-LRB- -LRB-) (NP (NP (DT a) (JJ wild) (NN plant)) (CC or) (NP (JJ unclaimed) (NN land))) (-RRB- -RRB-) (PP (TO to) (NP (DT the) (NN environment))))))#
210	ploughed	turn	earth	(S1 (S (VP (TO to) (VP (VP (VB break)) (CC and) (VP (VB turn) (PRT (RP over)) (NP (NN earth)) (ADVP (RB especially)) (PP (IN with) (NP (DT a) (VB plow))))))))#
211	meshuggeneh	crazy	fool	(S1 (S (-LRB- -LRB-) (NP (JJ Yiddish)) (-RRB- -RRB-) (NP (DT a) (JJ crazy) (NN fool))))#
212	meshuggener	crazy	fool	(S1 (S (-LRB- -LRB-) (NP (JJ Yiddish)) (-RRB- -RRB-) (NP (DT a) (JJ crazy) (NN fool))))#
213	ad-lib	prior	preparation	(S1 (S (VP (VB remark) (VP (VBN made) (PP (ADVP (RB spontaneously)) (IN without) (NP (JJ prior) (NN preparation)))))))#
214	nouveau-riche	higher	status	(S1 (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VP (VBZ has) (ADVP (RB suddenly)) (VP (VBN risen) (PP (TO to) (NP (DT a) (JJR higher) (JJ economic) (NN status))))) (CC but) (VP (VBZ has) (RB not) (VP (VBN gained) (NP (NP (JJ social) (NN acceptance)) (PP (IN of) (NP (NP (NNS others)) (PP (IN in) (NP (DT that) (NN class)))))))))))))#
215	tete-a-tete	small	sofa	(S1 (NP (NP (JJ small) (NN sofa)) (SBAR (WHNP (WDT that)) (S (VP (VBZ seats) (NP (CD two) (NNS people)))))))#
216	modernised	make	repairs	(S1 (S (VP (VB make) (NP (NNS repairs) (, ,) (NNS renovations) (, ,) (NNS revisions) (CC or) (NNS adjustments)) (PP (TO to)))))#
217	toilet-trained	use	toilet	(S1 (NP (NP (NN train)) (PRN (-LRB- -LRB-) (NP (DT a) (JJ small) (NN child)) (-RRB- -RRB-)) (SBAR (S (VP (TO to) (VP (VB use) (NP (DT the) (NN toilet))))))))#
218	demythologized	remove	element	(S1 (S (VP (VB remove) (NP (DT the) (JJ mythical) (NN element)) (PP (IN from) (NP (-LRB- -LRB-) (NP (NNS writings)) (-RRB- -RRB-))))))#
219	demythologised	remove	element	(S1 (S (VP (VB remove) (NP (DT the) (JJ mythical) (NN element)) (PP (IN from) (NP (-LRB- -LRB-) (NP (NNS writings)) (-RRB- -RRB-))))))#
220	visualised	form	picture	(S1 (S (VP (VB form) (NP (NP (DT a) (JJ mental) (NN picture)) (PP (IN of) (NP (NP (NN something)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (ADJP (JJ invisible) (CC or) (JJ abstract)))))))))))#
221	make-believe	imaginative	play	(S1 (NP (JJ imaginative) (JJ intellectual) (NN play)))#
222	neandertal	extinct	human	(S1 (NP (NP (JJ extinct) (JJ robust) (NN human)) (PP (IN of) (NP (NP (NNP Middle) (NNP Paleolithic)) (PP (IN in) (NP (NP (NNP Europe)) (CC and) (NP (JJ western) (NNP Asia))))))))#
223	riming	last	syllable	(S1 (S (VP (VB be) (ADJP (JJ similar)) (PP (IN in) (NP (NN sound))) (, ,) (PP (ADVP (RB especially)) (IN with) (NP (NP (NN respect)) (PP (TO to) (NP (DT the) (JJ last) (NN syllable))))))))#
224	riming	compose	rhymes	(S1 (NP (JJ compose) (NNS rhymes)))#
225	harum-scarum	reckless	person	(S1 (NP (DT a) (JJ reckless) (JJ impetuous) (JJ irresponsible) (NN person)))#
226	reechoing	send	echo	(S1 (S (S (NP (VB repeat) (CC or) (VB return) (DT an)) (VP (VB echo) (ADVP (RB again) (CC or) (RB repeatedly)))) (: ;) (S (VP (VB send) (-LRB- -LRB-) (NP (DT an) (NNP echo)) (-RRB- -RRB-) (ADVP (RB back))))))#
227	revitalised	give	life	(S1 (S (VP (VB give) (NP (JJ new) (NN life) (CC or) (NN vigor)) (PP (TO to)))))#
228	capitate	rounded	head	(S1 (NP (NP (DT the) (NN wrist) (NN bone)) (PP (IN with) (NP (NP (DT a) (JJ rounded) (NN head) (NN shape)) (SBAR (WHNP (WDT that)) (S (VP (VBZ articulates) (PP (IN with) (NP (DT the) (JJ 3rd) (NN metacarpus))))))))))#
229	quadrate	cubelike	object	(S1 (NP (DT a) (JJ cubelike) (NN object)))#
230	quadrate	square-shaped	object	(S1 (NP (DT a) (JJ square-shaped) (NN object)))#
231	cycloid	straight	line	(S1 (NP (NP (DT a) (NN line)) (VP (VBN generated) (PP (IN by) (NP (NP (DT a) (NN point)) (PP (IN on) (NP (NP (DT a) (NN circle)) (VP (VBG rolling) (PP (IN along) (NP (DT a) (JJ straight) (NN line)))))))))))#
232	angulate	make	angular	(S1 (S (VP (VB make) (CC or) (VB become) (NP (NN angular)))))#
233	urbanised	impart	habits	(S1 (S (VP (VB impart) (NP (NP (JJ urban) (NNS habits)) (, ,) (NP (NP (NNS ways)) (PP (IN of) (NP (NN life)))) (, ,) (CC or) (NP (NNS responsibilities))) (PP (IN upon)))))#
234	rustless	light	noise	(S1 (NP (NP (DT a) (JJ light) (NN noise)) (, ,) (PP (IN like) (NP (NP (DT the) (NN noise)) (PP (IN of) (NP (NP (NN silk) (NN clothing)) (CC or) (NP (NP (NNS leaves)) (VP (VBG blowing) (PP (IN in) (NP (DT the) (NN wind)))))))))))#
235	rustless	dry	crackling	(S1 (S (VP (VB make) (S (NP (DT a) (JJ dry) (NN crackling)) (VP (VB sound))))))#
236	rustless	forage	food	(S1 (NP (JJ forage) (NN food)))#
237	undercoated	apply	primer	(S1 (S (S (VP (VB cover) (PP (IN with) (NP (DT a) (NN primer))))) (: ;) (S (VP (VB apply) (NP (DT a) (NN primer)) (PP (TO to))))))#
238	fail-safe	safe	state	(S1 (NP (NP (DT a) (NN mechanism)) (ADJP (JJ capable) (PP (IN of) (S (VP (VBG returning) (PP (TO to) (NP (DT a) (JJ safe) (NN state))) (SBAR (IN in) (NN case) (S (NP (EX there)) (VP (VBZ is) (NP (DT a) (NN failure) (CC or) (NN malfunction)))))))))))#
239	o.k.	give	sanction	(S1 (S (VP (VB give) (NP (NN sanction)) (PP (TO to)))))#
240	anaesthetic	temporary	loss	(S1 (NP (NP (DT a) (NN drug)) (SBAR (WHNP (WDT that)) (S (VP (VBZ causes) (NP (NP (JJ temporary) (NN loss)) (PP (IN of) (NP (JJ bodily) (NNS sensations)))))))))#
241	sensitising	particular	colour	(S1 (S (VP (VB make) (ADJP (PRN (-LRB- -LRB-) (NP (DT a) (NN material)) (-RRB- -RRB-)) (JJ sensitive) (S (VP (TO to) (VP (VB light))))) (PRN (, ,) (ADVP (RB often)) (PP (IN of) (NP (DT a) (JJ particular) (NN colour))) (, ,)) (PP (IN by) (S (VP (NN coating) (NP (PRP it)) (PP (IN with) (NP (DT a) (JJ photographic) (NN emulsion)))))))))#
242	cosignatory	same	document	(S1 (NP (NP (CD one)) (PP (IN of) (NP (NP (QP (CD two) (CC or) (JJR more)) (NNS signers)) (PP (IN of) (NP (NP (DT the) (JJ same) (NN document)) (PRN (-LRB- -LRB-) (PP (IN as) (NP (DT a) (NN treaty) (CC or) (NN declaration))) (-RRB- -RRB-))))))))#
243	unsexed	sexual	powers	(S1 (S (VP (VB deprive) (PP (IN of) (NP (NP (NN sex)) (CC or) (NP (JJ sexual) (NNS powers)))))))#
244	unsexed	remove	qualities	(S1 (S (VP (VB remove) (NP (NP (DT the) (NNS qualities)) (ADJP (JJ typical) (PP (IN of) (NP (NP (CD one) (POS 's)) (NN sex))))))))#
245	twenty-one	higher	count	(S1 (S (S (NP (DT a) (NN gambling) (NN game)) (VP (VBG using) (NP (NNS cards)))) (: ;) (S (NP (DT the) (NN object)) (VP (VBZ is) (S (VP (TO to) (VP (VB hold) (NP (NNS cards)) (S (VP (VBG having) (NP (NP (DT a) (JJR higher) (NN count)) (PP (IN than) (NP (NP (DT those)) (VP (VBN dealt) (PP (TO to) (S (NP (DT the) (NN banker)) (ADVP (RB up) (TO to) (CC but) (RB not)) (VP (VBG exceeding) (NP (CD 21))))))))))))))))))#
246	forty-five	.45-caliber	pistol	(S1 (NP (DT a) (JJ .45-caliber) (NN pistol)))#
247	sixty-nine	oral	sex	(S1 (S (NP (JJ oral) (NN sex)) (VP (VBN practiced) (ADVP (RB simultaneously)) (PP (IN by) (NP (CD two) (NNS people))))))#
248	seventy-eight	shellac	phonograph	(S1 (NP (NP (DT a) (JJ shellac) (VBN based) (NN phonograph) (NN record)) (SBAR (WHNP (WDT that)) (S (VP (VBD played) (PP (IN at) (NP (NP (CD 78) (NNS revolutions)) (PP (IN per) (NP (NN minute))))))))))#
249	78	shellac	phonograph	(S1 (NP (NP (DT a) (JJ shellac) (VBN based) (NN phonograph) (NN record)) (SBAR (WHNP (WDT that)) (S (VP (VBD played) (PP (IN at) (NP (NP (CD 78) (NNS revolutions)) (PP (IN per) (NP (NN minute))))))))))#
250	pulverised	become	powder	(S1 (S (VP (VB become) (NP (NP (NNP powder)) (CC or) (NP (NN dust))))))#
251	pulverised	become	dust	(S1 (S (VP (VB make) (PP (IN into) (NP (DT a) (NNP powder))) (PP (IN by) (S (VP (VP (VBG breaking) (PRT (RP up))) (CC or) (VP (VB cause) (S (VP (TO to) (VP (VB become) (NP (NN dust))))))))))))#
252	alligatored	crack	appearance	(S1 (S (VP (VB crack) (CC and) (VB acquire) (NP (NP (DT the) (NN appearance)) (PP (IN of) (NP (NN alligator))))) (VP (VB hide) (, ,) (PP (IN as) (PP (IN from) (NP (NP (ADJP (JJ weathering) (CC or) (JJ improper)) (NN application) (: ;)) (PP (IN of) (NP (NN paint) (CC and) (NNS varnishes)))))))))#
