ID	Word	W1	W2	DEF_SYNT
139	distrait	having	attention	(S1 (S (S (VP (VBG having) (NP (DT the) (NN attention)))) (VP (VBN diverted) (PP (ADVP (RB especially)) (IN because) (IN of) (NP (NN anxiety))))))#
140	oscitant	showing	lack	(S1 (S (VP (VBG showing) (NP (NP (NN lack)) (PP (IN of) (NP (NN attention) (CC or) (NN boredom)))))))#
141	attention-getting	seizing	attention	(S1 (S (VP (VBG seizing) (NP (DT the) (NN attention)))))#
142	off-putting	causing	annoyance	(S1 (S (VP (VBG causing) (NP (NN annoyance) (CC or) (NN repugnance)))))#
143	authorised	give	power	(S1 (S (VP (VB give) (CC or) (VB delegate) (NP (NN power) (CC or) (NN authority)) (PP (TO to)))))#
144	sceptered	having	scepter	(S1 (S (VP (VBN invested) (PP (IN with) (NP (NP (JJ legal) (NN power)) (CC or) (NP (JJ official) (NN authority)))) (SBAR (ADVP (RB especially)) (IN as) (S (VP (VBN symbolized) (PP (IN by) (S (VP (VBG having) (NP (DT a) (NN scepter)))))))))))#
145	sceptred	having	scepter	(S1 (S (VP (VBN invested) (PP (IN with) (NP (NP (JJ legal) (NN power)) (CC or) (NP (JJ official) (NN authority)))) (SBAR (ADVP (RB especially)) (IN as) (S (VP (VBN symbolized) (PP (IN by) (S (VP (VBG having) (NP (DT a) (NN scepter)))))))))))#
146	autoecious	rust	fungi	(S1 (S (SBAR (IN of) (S (NP (NNS parasites)) (ADVP (RB especially)) (VP (VB rust) (NP (NNS fungi))))) (: ;) (S (VP (VBG completing) (NP (DT the) (JJ entire) (NN life) (NN cycle)) (PP (IN on) (NP (DT a) (JJ single) (NN host)))))))#
147	homoecious	rust	fungi	(S1 (S (SBAR (IN of) (S (NP (NNS parasites)) (ADVP (RB especially)) (VP (VB rust) (NP (NNS fungi))))) (: ;) (S (VP (VBG completing) (NP (DT the) (JJ entire) (NN life) (NN cycle)) (PP (IN on) (NP (DT a) (JJ single) (NN host)))))))#
148	cognisant	having	knowledge	(S1 (S (PRN (-LRB- -LRB-) (VP (ADVP (RB sometimes)) (VBN followed) (PP (IN by) (`` `) (X (IN of)) ('' '))) (-RRB- -RRB-)) (VP (VBG having) (CC or) (VBG showing) (NP (NN knowledge) (CC or) (NN understanding) (CC or) (NN realization) (CC or) (NN perception)))))#
149	minacious	threatening	developments	(S1 (S (VP (VBG threatening) (CC or) (VBG foreshadowing) (NP (ADJP (JJ evil) (CC or) (JJ tragic)) (NNS developments)))))#
150	anemophilous	flowering	plants	(S1 (PP (IN of) (S (VP (VBG flowering) (NP (NP (NNS plants)) (PRN (-LRB- -LRB-) (ADJP (RB especially) (FW grasses) (FW etc)) (-RRB- -RRB-)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (VP (VBN pollinated) (PP (IN by) (NP (DT the) (NN wind))))))))))))#
151	entomophilous	flowering	plants	(S1 (PP (IN of) (S (VP (VBG flowering) (NP (NP (NNS plants)) (PRN (-LRB- -LRB-) (NP (RB especially) (JJ orchids) (NN etc)) (-RRB- -RRB-)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (VP (VBN pollinated) (PP (IN by) (NP (NNS insects))))))))))))#
152	unreassuring	cause	anxiety	(S1 (S (RB not) (VP (VBG reassuring) (: ;) (S (VP (VBG tending) (S (VP (TO to) (VP (VB cause) (NP (NN anxiety))))))))))#
153	hardbacked	having	back	(S1 (S (VP (VBG having) (NP (DT a) (JJ hard) (NN back) (CC or) (NN cover)))))#
154	high-backed	having	back	(S1 (S (VP (VBG having) (NP (DT a) (JJ high) (NN back)))))#
155	low-backed	having	back	(S1 (S (VP (VBG having) (NP (DT a) (JJ low) (NN back)))))#
156	razor-backed	having	back	(S1 (S (VP (VBG having) (NP (DT a) (JJ sharp) (JJ narrow) (NN back)))))#
157	stiff-backed	having	back	(S1 (S (VP (VBG having) (NP (DT a) (JJ stiff) (NN back)))))#
158	straight-backed	having	back	(S1 (S (VP (VBG having) (NP (DT a) (JJ straight) (NN back)))))#
159	low-cut	having	neckline	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (DT a) (NN garment))) (-RRB- -RRB-)) (VP (VBG having) (NP (DT a) (JJ low-cut) (NN neckline)))))#
160	unbalconied	having	balconies	(S1 (S (VP (RB not) (VBG having) (NP (NNS balconies)))))#
161	barrelled	put	barrels	(S1 (S (VP (VBD put) (PRT (RP in)) (NP (NNS barrels)))))#
162	beaklike	resembling	beak	(S1 (S (VP (VBG resembling) (NP (NP (DT the) (NN beak)) (PP (IN of) (NP (DT a) (NN bird)))))))#
163	rostrate	having	beak	(S1 (S (VP (VBG having) (NP (DT a) (NN beak) (CC or) (NN beaklike) (NN snout) (CC or) (NN proboscis)))))#
164	short-beaked	having	beak	(S1 (S (VP (VBG having) (NP (DT a) (JJ short) (NN beak)))))#
165	short-billed	having	beak	(S1 (S (VP (VBG having) (NP (DT a) (JJ short) (NN beak)))))#
166	stout-billed	having	beak	(S1 (S (VP (VBG having) (NP (DT a) (JJ strong) (NN beak)))))#
167	straight-billed	having	beak	(S1 (S (VP (VBG having) (NP (DT a) (JJ straight) (NN beak)))))#
168	thick-billed	having	beak	(S1 (S (VP (VBG having) (NP (DT a) (JJ thick) (NN beak)))))#
169	beakless	having	beak	(S1 (S (VP (RB not) (VBG having) (NP (DT a) (NN beak) (CC or) (NN bill)))))#
170	double-bedded	having	bed	(S1 (S (VP (VBG having) (NP (DT a) (JJ double) (NN bed)))))#
171	single-bedded	having	beds	(S1 (S (VP (VBG having) (NP (JJ single) (NNS beds)))))#
172	twin-bedded	having	beds	(S1 (S (VP (VBG having) (NP (JJ twin) (NNS beds)))))#
173	unbeneficed	having	benefice	(S1 (S (VP (RB not) (VBG having) (NP (DT a) (NN benefice)))))#
174	foliaceous	resembling	leaf	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG pertaining) (PP (TO to))) (CC or) (VP (VBG resembling) (NP (NP (DT the) (NN leaf)) (PP (IN of) (NP (DT a) (NN plant)))))))))#
175	sheetlike	resembling	sheet	(S1 (S (VP (VBG resembling) (NP (DT a) (NN sheet)))))#
176	rushlike	resembling	rush	(S1 (S (VP (VBG resembling) (NP (NP (NN rush)) (CC or) (NP (NN sedge))))))#
177	sedgelike	resembling	rush	(S1 (S (VP (VBG resembling) (NP (NP (NN rush)) (CC or) (NP (NN sedge))))))#
178	ungusseted	having	gussets	(S1 (S (VP (RB not) (VBG having) (NP (NNS gussets)))))#
179	bald-headed	lacking	hair	(S1 (S (VP (VBG lacking) (NP (NP (NN hair)) (PP (IN on) (NP (NP (PDT all) (CC or) (JJS most)) (PP (IN of) (NP (DT the) (NN scalp)))))))))#
180	bald-pated	lacking	hair	(S1 (S (VP (VBG lacking) (NP (NP (NN hair)) (PP (IN on) (NP (NP (PDT all) (CC or) (JJS most)) (PP (IN of) (NP (DT the) (NN scalp)))))))))#
181	smooth-faced	lacking	hair	(S1 (S (VP (VBG lacking) (NP (NP (NN hair)) (PP (IN on) (NP (DT the) (NN face)))))))#
182	glabrescent	lacking	hair	(S1 (S (VP (VP (VBG lacking) (NP (NP (NN hair)) (CC or) (NP (DT a) (JJ similar) (NN growth)))) (CC or) (VP (VBG tending) (S (VP (TO to) (VP (VB become) (NP (NN hairless)))))))))#
183	glabrous	having	hair	(S1 (S (S (VP (VBG having) (NP (NP (DT no) (NN hair)) (CC or) (NP (JJ similar) (NN growth))))) (: ;) (VP (VB smooth))))#
184	naked-muzzled	having	muzzle	(S1 (S (VP (VBG having) (NP (NP (DT a) (NN muzzle)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (NP (NN hairless)))))))))#
185	naked-tailed	having	tail	(S1 (S (VP (VBG having) (NP (NP (DT a) (NN tail)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (NP (NN hairless)))))))))#
186	coarse-haired	having	hair	(S1 (S (VP (VBG having) (NP (JJ coarse) (NN hair) (CC or) (NN fur)))))#
187	coarse-furred	having	hair	(S1 (S (VP (VBG having) (NP (JJ coarse) (NN hair) (CC or) (NN fur)))))#
188	comate	bearing	coma	(S1 (S (S (VP (VBG bearing) (NP (DT a) (NN coma)))) (: ;) (VP (VBD crowned) (PP (IN with) (NP (NP (DT an) (NN assemblage)) (PP (IN of) (NP (NP (NNS branches)) (CC or) (NP (NNS leaves) (CC or) (NNS bracts)))))))))#
189	comose	bearing	coma	(S1 (S (S (VP (VBG bearing) (NP (DT a) (NN coma)))) (: ;) (VP (VBD crowned) (PP (IN with) (NP (NP (DT an) (NN assemblage)) (PP (IN of) (NP (NP (NNS branches)) (CC or) (NP (NNS leaves) (CC or) (NNS bracts)))))))))#
190	dark-haired	having	hair	(S1 (S (VP (VBG having) (NP (NP (NN hair)) (PP (IN of) (NP (DT a) (JJ dark) (NN color)))))))#
191	floccose	having	tufts	(S1 (S (VP (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS plants))) (-RRB- -RRB-)) (S (VP (VBG having) (NP (NP (NNP tufts)) (PP (IN of) (NP (JJ soft) (JJ woolly) (NNS hairs)))))))))#
192	glossy-haired	having	hair	(S1 (S (VP (VBG having) (NP (JJ glossy) (NN hair)))))#
193	glossy-coated	having	hair	(S1 (S (VP (VBG having) (NP (JJ glossy) (NN hair)))))#
194	glossy-furred	having	hair	(S1 (S (VP (VBG having) (NP (JJ glossy) (NN hair)))))#
195	hispid	having	hairs	(S1 (S (VP (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS animals) (CC or) (NNS plants))) (-RRB- -RRB-)) (VP (VBG having) (NP (JJ stiff) (JJ coarse) (NNS hairs))) (CC or) (VP (VBZ bristles)))))#
196	pappose	having	pappi	(S1 (S (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NP (NNS plants)) (PP (JJ such) (IN as) (NP (NNS dandelions) (CC and) (NNS thistles))))) (-RRB- -RRB-)) (VP (VBG having) (NP (NP (NNP pappi) (CC or) (NNP tufts)) (PP (IN of) (NP (NP (JJ featherlike) (NNS hairs)) (CC or) (NP (JJ delicate))))))) (VP (VBZ bristles))))#
197	rough-haired	having	hair	(S1 (S (VP (VBG having) (NP (NP (NN hair)) (SBAR (WHNP (WDT that)) (S (VP (VBZ feels) (ADJP (JJ rough)))))))))#
198	shock-headed	having	shock	(S1 (S (VP (VBG having) (NP (NP (DT a) (NN shock)) (PRN (-LRB- -LRB-) (CC or) (NP (JJ untidy) (NN mass)) (-RRB- -RRB-)) (PP (IN of) (NP (NN hair)))))))#
199	silky-haired	having	hair	(S1 (S (VP (VBG having) (NP (NP (NN hair)) (SBAR (WHNP (WDT that)) (S (VP (VBZ resembles) (NP (NN silk)))))))))#
200	silver-haired	hair	color	(S1 (S (VP (VBG having) (VP (NN hair) (NP (NP (DT the) (NN color)) (PP (IN of) (NP (NN silver))))))))#
201	smooth-haired	having	hair	(S1 (S (VP (VBG having) (NP (NP (NN hair)) (SBAR (WHNP (WDT that)) (S (VP (VBZ feels) (ADJP (JJ smooth)))))))))#
202	snake-haired	having	snakes	(S1 (S (VP (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS monsters))) (-RRB- -RRB-)) (S (VP (VBG having) (NP (NP (NNS snakes)) (PP (IN for) (NP (NN hair)))))))))#
203	soft-haired	having	hair	(S1 (S (VP (VBG having) (NP (JJ soft) (NN hair)))))#
204	stiff-haired	having	hair	(S1 (S (VP (VBG having) (NP (JJ stiff) (NN hair)))))#
205	thick-haired	having	hair	(S1 (S (VP (VBG having) (NP (JJ thick) (NN hair)))))#
206	velvety-furred	having	hair	(S1 (S (VP (VBG having) (NP (NP (NN hair)) (SBAR (WHNP (WDT that)) (S (VP (VBZ feels) (PP (IN like) (NP (NN velvet))))))))))#
207	velvety-haired	having	hair	(S1 (S (VP (VBG having) (NP (NP (NN hair)) (SBAR (WHNP (WDT that)) (S (VP (VBZ feels) (PP (IN like) (NP (NN velvet))))))))))#
208	wire-haired	having	hair	(S1 (S (-LRB- -LRB-) (NP (NP (RB especially)) (PP (IN of) (NP (NNS dogs)))) (-RRB- -RRB-) (VP (VBG having) (NP (JJ stiff) (JJ wiry) (NN hair)))))#
209	wiry-coated	having	hair	(S1 (S (-LRB- -LRB-) (NP (NP (RB especially)) (PP (IN of) (NP (NNS dogs)))) (-RRB- -RRB-) (VP (VBG having) (NP (JJ stiff) (JJ wiry) (NN hair)))))#
210	awned	having	awns	(S1 (S (VP (VBG having) (NP (NP (NP (NNS awns)) (ADJP (FW i.e.) (FW bristlelike))) (CC or) (NP (NP (JJ hairlike) (NNS appendages)) (PP (IN on) (NP (NP (DT the) (JJ flowering) (NNS parts)) (PP (IN of) (NP (DT some) (NNS cereals) (CC and) (NNS grasses))))))))))#
211	awny	having	awns	(S1 (S (VP (VBG having) (NP (NP (NP (NNS awns)) (ADJP (FW i.e.) (FW bristlelike))) (CC or) (NP (NP (JJ hairlike) (NNS appendages)) (PP (IN on) (NP (NP (DT the) (JJ flowering) (NNS parts)) (PP (IN of) (NP (DT some) (NNS cereals) (CC and) (NNS grasses))))))))))#
212	awnless	lacking	awns	(S1 (S (VP (VBG lacking) (CC or) (VBG having) (NP (JJ only) (ADJP (RB very) (JJ short)) (NNS awns)))))#
213	load-bearing	bearing	load	(S1 (S (ADJP (JJ capable) (PP (IN of) (S (VP (VBG bearing) (NP (DT a) (JJ structural) (NN load))))))))#
214	nonbearing	supporting	weight	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (DT a) (JJ structural) (NN member))) (-RRB- -RRB-)) (VP (VBG supporting) (NP (NP (DT no) (JJ vertical) (NN weight)) (ADJP (JJ other) (PP (IN than) (NP (PRP$ its) (JJ own))))))))#
215	evil-looking	having	appearance	(S1 (S (VP (VBG having) (NP (DT an) (JJ evil) (NN appearance)))))#
216	big-bellied	having	belly	(S1 (S (VP (VBG having) (NP (DT a) (JJ prominent) (NN belly)))))#
217	bellyless	lacking	belly	(S1 (S (VP (VBG lacking) (NP (DT a) (JJ prominent) (NN belly)))))#
218	flat-bellied	lacking	belly	(S1 (S (VP (VBG lacking) (NP (DT a) (JJ prominent) (NN belly)))))#
219	belt-fed	using	ammunition	(S1 (S (VP (VBG using) (NP (JJ belted) (NN ammunition)))))#
220	beltlike	resembling	belt	(S1 (S (VP (VBG resembling) (NP (NP (DT a) (NN belt)) (PP (IN around) (NP (NN something)))))))#
221	belt-like	resembling	belt	(S1 (S (VP (VBG resembling) (NP (NP (DT a) (NN belt)) (PP (IN around) (NP (NN something)))))))#
222	despiteful	showing	will	(S1 (S (S (VP (VBG showing) (NP (NP (JJ malicious) (JJ ill) (NN will)) (CC and) (NP (DT a) (NN desire) (S (VP (TO to) (VP (VB hurt)))))))) (: ;) (VP (VBN motivated) (PP (IN by) (NP (NN spite))))))#
223	beady-eyed	having	eyes	(S1 (S (VP (VBG having) (NP (NP (NNS eyes)) (SBAR (WHNP (WDT that)) (S (VP (VBP gleam) (PP (IN with) (NP (NN malice))))))))))#
224	record-breaking	surpassing	record	(S1 (S (VP (VBG surpassing) (NP (DT any) (ADJP (RB previously) (VBN established)) (NN record)))))#
225	biface	having	faces	(S1 (S (VP (VBG having) (NP (CD two) (NNS faces) (CC or) (NNS fronts)))))#
226	one-way	moving	movement	(S1 (S (VP (VBG moving) (CC or) (VBG permitting) (NP (NN movement)) (PP (IN in) (NP (CD one) (NN direction) (RB only))))))#
227	unifacial	having	principal	(S1 (S (VP (VBG having) (NP (CC but) (NP (CD one) (NN principal)) (CC or) (NP (JJ specialized) (NN surface))))))#
228	baby-faced	having	face	(S1 (S (VP (VBG having) (NP (DT a) (JJ youthful-looking) (NN face)))))#
229	two-faced	pretending	set	(S1 (S (VP (VBN marked) (PP (IN by) (NP (JJ deliberate) (NN deceptiveness))) (PP (ADVP (RB especially)) (IN by) (S (VP (VP (VBG pretending) (NP (NP (CD one) (NN set)) (PP (IN of) (NP (NNS feelings))))) (CC and) (VP (VBG acting) (PP (IN under) (NP (NP (DT the) (NN influence)) (PP (IN of) (NP (DT another))))))))))))#
230	moon-faced	having	face	(S1 (S (VP (VBG having) (NP (DT a) (JJ round) (NN face)))))#
231	round-faced	having	face	(S1 (S (VP (VBG having) (NP (DT a) (JJ round) (NN face)))))#
232	pale-faced	having	face	(S1 (S (VP (VBG having) (NP (DT a) (JJ pale) (NN face)))))#
233	pug-faced	having	face	(S1 (S (VP (VBG having) (NP (NP (DT the) (JJ flat) (JJ wrinkled) (NN face)) (PP (IN of) (NP (DT a) (JJ pug) (NN dog)))))))#
234	sad-faced	having	face	(S1 (S (VP (VBG having) (NP (NP (DT a) (NN face)) (PP (IN with) (NP (DT a) (JJ sad) (NN expression)))))))#
235	sweet-faced	having	pleasing	(S1 (S (VP (VBG having) (NP (NP (DT a) (NN pleasing) (NN face)) (CC or) (NP (NP (CD one)) (VP (VBG showing) (NP (DT a) (JJ sweet) (NN disposition))))))))#
236	one-sided	having	side	(S1 (FRAG (RB not) (ADJP (JJ reversible) (CC or) (JJ capable) (PP (IN of) (S (VP (VBG having) (NP (DT either) (NN side)) (PRT (RP out))))))))#
237	many-sided	having	parts	(S1 (S (VP (VBG having) (NP (JJ many) (NNS parts) (CC or) (NNS sides)))))#
238	deep-lobed	having	lobes	(S1 (S (VP (VBG having) (NP (JJ deep) (JJ bilateral) (NNS lobes)))))#
239	two-lobed	having	lobes	(S1 (S (VP (VBG having) (NP (CD two) (NNS lobes)))))#
240	two-part	involving	parts	(S1 (S (VP (VBG involving) (NP (CD two) (NNS parts) (CC or) (NNS elements)))))#
241	four-sided	having	sides	(S1 (S (VP (VBG having) (NP (CD four) (NNS sides)))))#
242	five-sided	having	sides	(S1 (S (VP (VBG having) (NP (CD five) (NNS sides)))))#
243	six-sided	having	sides	(S1 (S (VP (VBG having) (NP (CD six) (NNS sides)))))#
244	seven-sided	having	sides	(S1 (S (VP (VBG having) (NP (CD seven) (NNS sides)))))#
245	eight-sided	having	sides	(S1 (S (VP (VBG having) (NP (CD eight) (NNS sides)))))#
246	nine-sided	having	sides	(S1 (S (VP (VBG having) (NP (CD nine) (NNS sides)))))#
247	ten-sided	having	sides	(S1 (S (VP (VBG having) (NP (CD ten) (NNS sides)))))#
248	eleven-sided	having	sides	(S1 (S (VP (VBG having) (NP (CD eleven) (NNS sides)))))#
249	twelve-sided	having	sides	(S1 (S (VP (VBG having) (NP (CD twelve) (NNS sides)))))#
250	four-party	involving	parties	(S1 (S (VP (VBG involving) (NP (CD four) (NNS parties)))))#
251	three-cornered	having	corners	(S1 (S (VP (VBG having) (NP (CD three) (NNS corners)))))#
252	four-lobed	having	lobes	(S1 (S (VP (VBG having) (NP (CD four) (NNS lobes)))))#
253	five-lobed	having	lobes	(S1 (S (VP (VBG having) (NP (CD five) (NNS lobes)))))#
254	many-lobed	having	lobes	(S1 (S (VP (VBG having) (NP (JJ many) (NNS lobes)))))#
255	palmately-lobed	having	lobes	(S1 (S (VP (VBG having) (NP (NP (NNS lobes)) (VP (VBG radiating) (PP (IN from) (NP (DT a) (JJ central) (NN point))))))))#
256	three-sided	having	sides	(S1 (S (VP (VBG having) (NP (CD three) (NNS sides)))))#
257	three-party	involving	parties	(S1 (S (VP (VBG involving) (NP (CD three) (NNS parties) (CC or) (NNS elements)))))#
258	three-way	involving	parties	(S1 (S (VP (VBG involving) (NP (CD three) (NNS parties) (CC or) (NNS elements)))))#
259	two-eared	having	ears	(S1 (S (VP (VBG having) (NP (CD two) (NNS ears)))))#
260	two-channel	designating	transmission	(S1 (S (VP (VBG designating) (NP (JJ sound) (NN transmission)) (PP (IN from) (NP (CD two) (NNS sources))) (PP (IN through) (NP (CD two) (NNS channels))))))#
261	one-eared	having	ear	(S1 (S (VP (VBG having) (NP (DT a) (JJ single) (NN ear)))))#
262	single-channel	designating	transmission	(S1 (S (VP (VBG designating) (NP (JJ sound) (NN transmission) (CC or) (NN recording) (CC or) (NN reproduction)) (PP (IN over) (NP (DT a) (JJ single) (NN channel))))))#
263	binucleate	having	nuclei	(S1 (S (VP (VBG having) (NP (CD two) (NNS nuclei)))))#
264	binuclear	having	nuclei	(S1 (S (VP (VBG having) (NP (CD two) (NNS nuclei)))))#
265	binucleated	having	nuclei	(S1 (S (VP (VBG having) (NP (CD two) (NNS nuclei)))))#
266	mononucleate	having	nucleus	(S1 (S (VP (VBG having) (NP (QP (RB only) (CD one)) (NN nucleus)))))#
267	trinucleate	having	nuclei	(S1 (S (VP (VBG having) (NP (CD three) (NNS nuclei)))))#
268	trinuclear	having	nuclei	(S1 (S (VP (VBG having) (NP (CD three) (NNS nuclei)))))#
269	trinucleated	having	nuclei	(S1 (S (VP (VBG having) (NP (CD three) (NNS nuclei)))))#
270	two-footed	having	feet	(S1 (S (VP (VBG having) (NP (CD two) (NNS feet)))))#
271	four-footed	having	feet	(S1 (S (VP (VBG having) (NP (CD four) (NNS feet)))))#
272	dark-skinned	having	skin	(S1 (S (VP (VBG having) (NP (NP (NN skin)) (ADJP (JJ rich) (PP (IN in) (NP (NN melanin) (NNS pigments))))))))#
273	non-white	having	skin	(S1 (S (VP (VBG having) (NP (NP (NN skin)) (ADJP (JJ rich) (PP (IN in) (NP (NN melanin) (NNS pigments))))))))#
274	light-skinned	having	skin	(S1 (S (VP (VBG having) (NP (JJ little) (NN skin) (NN pigmentation)))))#
275	light-haired	being	light	(S1 (S (VP (VBG being) (CC or) (VBG having) (NP (NP (NP (NN light)) (VP (VBN colored) (NP (NN skin) (CC and) (NN hair)))) (CC and) (NP (ADJP (ADJP (RB usually) (JJ blue)) (CC or) (ADJP (NNP grey))) (NNS eyes))))))#
276	black-haired	having	hair	(S1 (S (VP (VBG having) (NP (NP (NN hair)) (PP (IN of) (NP (DT a) (JJ dark) (NN color)))))))#
277	brown-haired	having	hair	(S1 (S (VP (VBG having) (NP (NP (NN hair)) (PP (IN of) (NP (DT a) (JJ dark) (NN color)))))))#
278	blood-filled	containing	blood	(S1 (S (VP (VBG containing) (NP (NN blood)))))#
279	overvaliant	having	valor	(S1 (S (VP (VBG having) (CC or) (VBG showing) (NP (JJ undue) (NN valor) (CC or) (NN boldness)))))#
280	half-bound	having	back	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS books))) (-RRB- -RRB-)) (VP (VBG having) (NP (NP (DT the) (NN back)) (VP (VBN bound) (PP (IN in) (NP (NP (CD one) (NN material)) (CC and) (NP (NP (DT the) (NNS sides)) (PP (IN in) (NP (DT another)))))))))))#
281	paperbacked	having	flexible	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS books))) (-RRB- -RRB-)) (VP (VBG having) (NP (DT a) (JJ flexible) (JJ binding)))))#
282	well-bound	having	sturdy	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS books))) (-RRB- -RRB-)) (VP (VBG having) (NP (NP (DT a) (JJ sturdy)) (CC and) (NP (JJ attractive) (VBG binding))))))#
283	deckled	having	edge	(S1 (S (S (VP (VBG having) (NP (DT a) (JJ rough) (NN edge)))) (: ;) (VP (VBN used) (PP (IN of) (NP (NP (JJ handmade) (NN paper)) (CC or) (NP (NN paper) (VBG resembling) (NN handmade)))))))#
284	deckle-edged	having	edge	(S1 (S (S (VP (VBG having) (NP (DT a) (JJ rough) (NN edge)))) (: ;) (VP (VBN used) (PP (IN of) (NP (NP (JJ handmade) (NN paper)) (CC or) (NP (NN paper) (VBG resembling) (NN handmade)))))))#
285	featheredged	having	edge	(S1 (S (S (VP (VBG having) (NP (DT a) (JJ rough) (NN edge)))) (: ;) (VP (VBN used) (PP (IN of) (NP (NP (JJ handmade) (NN paper)) (CC or) (NP (NN paper) (VBG resembling) (NN handmade)))))))#
286	sawtoothed-edged	resembling	sawtooth	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS leaves))) (-RRB- -RRB-)) (VP (VBG having) (S (NP (DT an)) (VP (VBN edged) (S (VP (VBG resembling) (NP (DT a) (NN sawtooth)))))))))#
287	spiny-edged	having	border	(S1 (S (VP (VBG having) (NP (DT a) (JJ spiny) (NN border)))))#
288	white-edged	having	border	(S1 (S (VP (VBG having) (NP (DT a) (JJ white) (NN border)))))#
289	unbordered	having	border	(S1 (S (VP (VBG having) (NP (DT no) (NN border)))))#
290	lotic	moving	water	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG living) (PP (IN in) (S (ADVP (RB actively)) (VP (VBG moving) (NP (NN water))))))))))#
291	blue-collar	designating	work	(S1 (PP (IN of) (S (VP (CC or) (VBG designating) (NP (JJ manual) (JJ industrial) (NN work) (CC or) (NNS workers))))))#
292	property-owning	owning	land	(S1 (S (VP (VBG owning) (NP (NN land) (CC or) (NNS securities)) (PP (IN as) (NP (NP (DT a) (JJ principal) (NN source)) (PP (IN of) (NP (NN revenue))))))))#
293	brachycranial	having	head	(S1 (S (VP (VBG having) (NP (DT a) (JJ short) (JJ broad) (NN head)) (PP (IN with) (NP (NP (DT a) (JJ cephalic) (NN index)) (PP (IN of) (NP (QP (IN over) (CD 80)))))))))#
