ID	Word	W1	W2	DEF_SYNT
126	mucilaginous	having	properties	(S1 (S (VP (VBG having) (NP (NP (DT the) (JJ sticky) (NNS properties)) (PP (IN of) (NP (DT an) (NN adhesive)))))))#
127	pasty	having	properties	(S1 (S (VP (VBG having) (NP (NP (DT the) (JJ sticky) (NNS properties)) (PP (IN of) (NP (DT an) (NN adhesive)))))))#
128	sticky	having	properties	(S1 (S (VP (VBG having) (NP (NP (DT the) (JJ sticky) (NNS properties)) (PP (IN of) (NP (DT an) (NN adhesive)))))))#
129	viscid	having	properties	(S1 (S (VP (VBG having) (NP (NP (DT the) (JJ sticky) (NNS properties)) (PP (IN of) (NP (DT an) (NN adhesive)))))))#
130	viscous	having	properties	(S1 (S (VP (VBG having) (NP (NP (DT the) (JJ sticky) (NNS properties)) (PP (IN of) (NP (DT an) (NN adhesive)))))))#
131	gum-like	resembling	gum	(S1 (S (VP (VBG resembling) (NP (VBG chewing) (NN gum)))))#
132	pitchy	having	characteristics	(S1 (S (VP (VBG having) (NP (NP (DT the) (NNS characteristics)) (PP (IN of) (NP (NN pitch) (CC or) (NN tar)))))))#
133	resinous	having	characteristics	(S1 (S (VP (VBG having) (NP (NP (DT the) (NNS characteristics)) (PP (IN of) (NP (NN pitch) (CC or) (NN tar)))))))#
134	resiny	having	characteristics	(S1 (S (VP (VBG having) (NP (NP (DT the) (NNS characteristics)) (PP (IN of) (NP (NN pitch) (CC or) (NN tar)))))))#
135	tarry	having	characteristics	(S1 (S (VP (VBG having) (NP (NP (DT the) (NNS characteristics)) (PP (IN of) (NP (NN pitch) (CC or) (NN tar)))))))#
136	nonglutinous	resembling	glue	(S1 (S (RB not) (VP (VBG resembling) (NP (NN glue)) (PP (IN in) (NP (NN texture))))))#
137	nonviscid	resembling	glue	(S1 (S (RB not) (VP (VBG resembling) (NP (NN glue)) (PP (IN in) (NP (NN texture))))))#
138	nonresinous	having	resin	(S1 (S (VP (RB not) (VBG having) (NP (NN resin)))))#
139	non-resinous	having	resin	(S1 (S (VP (RB not) (VBG having) (NP (NN resin)))))#
140	nonresiny	having	resin	(S1 (S (VP (RB not) (VBG having) (NP (NN resin)))))#
141	non-resiny	having	resin	(S1 (S (VP (RB not) (VBG having) (NP (NN resin)))))#
142	adjective	court	practice	(S1 (S (VP (VBG relating) (S (VP (TO to) (VP (VB court) (NP (NN practice) (CC and) (NN procedure)) (SBAR (IN as) (S (VP (VBN opposed) (PP (TO to) (NP (NP (DT the) (NNS principles)) (PP (IN of) (NP (NN law))))))))))))))#
143	procedural	court	practice	(S1 (S (VP (VBG relating) (S (VP (TO to) (VP (VB court) (NP (NN practice) (CC and) (NN procedure)) (SBAR (IN as) (S (VP (VBN opposed) (PP (TO to) (NP (NP (DT the) (NNS principles)) (PP (IN of) (NP (NN law))))))))))))))#
144	substantive	defining	rights	(S1 (S (VP (VBG defining) (NP (NNS rights) (CC and) (NNS duties)) (SBAR (IN as) (S (VP (VBN opposed) (PP (TO to) (S (VP (VBG giving) (NP (NP (DT the) (NNS rules)) (SBAR (WHPP (IN by) (WHNP (WDT which))) (S (NP (NNS rights) (CC and) (NNS duties)) (VP (VBP are) (VP (VBN established)))))))))))))))#
145	essential	defining	rights	(S1 (S (VP (VBG defining) (NP (NNS rights) (CC and) (NNS duties)) (SBAR (IN as) (S (VP (VBN opposed) (PP (TO to) (S (VP (VBG giving) (NP (NP (DT the) (NNS rules)) (SBAR (WHPP (IN by) (WHNP (WDT which))) (S (NP (NNS rights) (CC and) (NNS duties)) (VP (VBP are) (VP (VBN established)))))))))))))))#
146	adorned	increase	beauty	(S1 (S (VP (VBN provided) (PP (IN with) (NP (NP (NN something)) (VP (VBN intended) (S (VP (TO to) (VP (VB increase) (NP (PRP$ its) (NN beauty) (CC or) (NN distinction)))))))))))#
147	decorated	increase	beauty	(S1 (S (VP (VBN provided) (PP (IN with) (NP (NP (NN something)) (VP (VBN intended) (S (VP (TO to) (VP (VB increase) (NP (PRP$ its) (NN beauty) (CC or) (NN distinction)))))))))))#
148	bespectacled	having	face	(S1 (S (VP (VP (VBG wearing)) (, ,) (CC or) (VP (VBG having) (NP (NP (NP (DT the) (NN face)) (VP (VBN adorned) (PP (IN with)))) (, ,) (NP (NNS eyeglasses)) (CC or) (NP (DT an) (NN eyeglass)))))))#
149	monocled	having	face	(S1 (S (VP (VP (VBG wearing)) (, ,) (CC or) (VP (VBG having) (NP (NP (NP (DT the) (NN face)) (VP (VBN adorned) (PP (IN with)))) (, ,) (NP (NNS eyeglasses)) (CC or) (NP (DT an) (NN eyeglass)))))))#
150	spectacled	having	face	(S1 (S (VP (VP (VBG wearing)) (, ,) (CC or) (VP (VBG having) (NP (NP (NP (DT the) (NN face)) (VP (VBN adorned) (PP (IN with)))) (, ,) (NP (NNS eyeglasses)) (CC or) (NP (DT an) (NN eyeglass)))))))#
151	crested	having	plume	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NP (DT a) (NN knight) (POS 's)) (NN helmet))) (-RRB- -RRB-)) (VP (VBG having) (NP (DT a) (JJ decorative) (NN plume)))))#
152	plumed	having	plume	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NP (DT a) (NN knight) (POS 's)) (NN helmet))) (-RRB- -RRB-)) (VP (VBG having) (NP (DT a) (JJ decorative) (NN plume)))))#
153	topknotted	having	tuft	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (DT a) (NN bird) (CC or) (NN animal))) (-RRB- -RRB-)) (S (VP (VBG having) (NP (DT a) (ADJP (RB usually) (JJ ornamental)) (NN tuft) (CC or) (NN process)) (PP (IN on) (NP (DT the) (NN head))))) (: ;) (VP (ADVP (RB often)) (VBN used) (PP (IN in) (NP (NN combination))))))#
154	tufted	having	tuft	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (DT a) (NN bird) (CC or) (NN animal))) (-RRB- -RRB-)) (S (VP (VBG having) (NP (DT a) (ADJP (RB usually) (JJ ornamental)) (NN tuft) (CC or) (NN process)) (PP (IN on) (NP (DT the) (NN head))))) (: ;) (VP (ADVP (RB often)) (VBN used) (PP (IN in) (NP (NN combination))))))#
155	frilled	having	ruffles	(S1 (S (VP (VBG having) (NP (JJ decorative) (NNS ruffles) (CC or) (NNS frills)))))#
156	frilly	having	ruffles	(S1 (S (VP (VBG having) (NP (JJ decorative) (NNS ruffles) (CC or) (NNS frills)))))#
157	ruffled	having	ruffles	(S1 (S (VP (VBG having) (NP (JJ decorative) (NNS ruffles) (CC or) (NNS frills)))))#
158	fringed	having	cords	(S1 (S (VP (VBG having) (NP (NP (DT a) (JJ decorative) (VBG edging)) (PP (IN of) (S (VP (VBG hanging) (NP (NNS cords) (CC or) (NNS strips)))))))))#
159	gilt-edged	having	edges	(S1 (S (VP (VBG having) (NP (NP (JJ gilded) (NNS edges)) (PP (IN as) (NP (NP (DT the) (NNS pages)) (PP (IN of) (NP (DT a) (NN book)))))))))#
160	inwrought	having	pattern	(S1 (S (VP (VBG having) (NP (NP (DT a) (JJ decorative) (NN pattern)) (VP (VBN worked) (CC or) (VBN woven) (PP (IN in)))))))#
161	unadorned	increase	beauty	(S1 (S (RB not) (VP (VBN decorated) (PP (IN with) (NP (NP (NN something)) (SBAR (S (VP (TO to) (VP (VB increase) (NP (PRP$ its) (NN beauty) (CC or) (NN distinction)))))))))))#
162	undecorated	increase	beauty	(S1 (S (RB not) (VP (VBN decorated) (PP (IN with) (NP (NP (NN something)) (SBAR (S (VP (TO to) (VP (VB increase) (NP (PRP$ its) (NN beauty) (CC or) (NN distinction)))))))))))#
163	plain	lacking	embellishment	(S1 (S (VP (VBG lacking) (NP (NN embellishment) (CC or) (NN ornamentation)))))#
164	bare	lacking	embellishment	(S1 (S (VP (VBG lacking) (NP (NN embellishment) (CC or) (NN ornamentation)))))#
165	spare	lacking	embellishment	(S1 (S (VP (VBG lacking) (NP (NN embellishment) (CC or) (NN ornamentation)))))#
166	unembellished	lacking	embellishment	(S1 (S (VP (VBG lacking) (NP (NN embellishment) (CC or) (NN ornamentation)))))#
167	unornamented	lacking	embellishment	(S1 (S (VP (VBG lacking) (NP (NN embellishment) (CC or) (NN ornamentation)))))#
168	anticholinergic	blocking	action	(S1 (S (VP (VBG inhibiting) (CC or) (VBG blocking) (NP (NP (DT the) (NN action)) (PP (IN of) (NP (NN acetylcholine))) (PP (IN at) (NP (DT a) (NN receptor) (NN site)))))))#
169	clever	showing	inventiveness	(S1 (S (VP (VBG showing) (NP (NN inventiveness) (CC and) (NN skill)))))#
170	cunning	showing	inventiveness	(S1 (S (VP (VBG showing) (NP (NN inventiveness) (CC and) (NN skill)))))#
171	ingenious	showing	inventiveness	(S1 (S (VP (VBG showing) (NP (NN inventiveness) (CC and) (NN skill)))))#
172	light-fingered	having	fingers	(S1 (S (VP (VBG having) (NP (JJ nimble) (NNS fingers)) (ADVP (RB literally) (CC or) (RB figuratively)) (PRN (: ;) (ADVP (RB especially)) (PP (IN for) (S (VP (VBG stealing) (CC or) (VBG picking) (NP (NNS pockets)))))))))#
173	nimble-fingered	having	fingers	(S1 (S (VP (VBG having) (NP (JJ nimble) (NNS fingers)) (ADVP (RB literally) (CC or) (RB figuratively)) (PRN (: ;) (ADVP (RB especially)) (PP (IN for) (S (VP (VBG stealing) (CC or) (VBG picking) (NP (NNS pockets)))))))))#
174	bumbling	lacking	movement	(S1 (S (VP (VBG lacking) (NP (NP (JJ physical) (NN movement) (NNS skills)) (, ,) (PP (ADVP (RB especially)) (IN with) (NP (DT the) (NNS hands)))))))#
175	bungling	lacking	movement	(S1 (S (VP (VBG lacking) (NP (NP (JJ physical) (NN movement) (NNS skills)) (, ,) (PP (ADVP (RB especially)) (IN with) (NP (DT the) (NNS hands)))))))#
176	butterfingered	lacking	movement	(S1 (S (VP (VBG lacking) (NP (NP (JJ physical) (NN movement) (NNS skills)) (, ,) (PP (ADVP (RB especially)) (IN with) (NP (DT the) (NNS hands)))))))#
177	ham-fisted	lacking	movement	(S1 (S (VP (VBG lacking) (NP (NP (JJ physical) (NN movement) (NNS skills)) (, ,) (PP (ADVP (RB especially)) (IN with) (NP (DT the) (NNS hands)))))))#
178	ham-handed	lacking	movement	(S1 (S (VP (VBG lacking) (NP (NP (JJ physical) (NN movement) (NNS skills)) (, ,) (PP (ADVP (RB especially)) (IN with) (NP (DT the) (NNS hands)))))))#
179	handless	lacking	movement	(S1 (S (VP (VBG lacking) (NP (NP (JJ physical) (NN movement) (NNS skills)) (, ,) (PP (ADVP (RB especially)) (IN with) (NP (DT the) (NNS hands)))))))#
180	heavy-handed	lacking	movement	(S1 (S (VP (VBG lacking) (NP (NP (JJ physical) (NN movement) (NNS skills)) (, ,) (PP (ADVP (RB especially)) (IN with) (NP (DT the) (NNS hands)))))))#
181	left-handed	lacking	movement	(S1 (S (VP (VBG lacking) (NP (NP (JJ physical) (NN movement) (NNS skills)) (, ,) (PP (ADVP (RB especially)) (IN with) (NP (DT the) (NNS hands)))))))#
182	inept	revealing	lack	(S1 (S (VP (VBG revealing) (NP (NP (NN lack)) (PP (IN of) (NP (NN perceptiveness) (CC or) (NN judgment) (CC or) (NN finesse)))))))#
183	tactless	revealing	lack	(S1 (S (VP (VBG revealing) (NP (NP (NN lack)) (PP (IN of) (NP (NN perceptiveness) (CC or) (NN judgment) (CC or) (NN finesse)))))))#
184	uncoordinated	lacking	interaction	(S1 (S (VP (VBG lacking) (NP (NP (DT the) (ADJP (JJ skillful) (CC and) (JJ effective)) (NN interaction)) (PP (IN of) (NP (NN muscle) (NNS movements)))))))#
185	unmechanical	lacking	skills	(S1 (S (-LRB- -LRB-) (NP (IN of) (DT a) (NN person)) (-RRB- -RRB-) (VP (VBG lacking) (NP (JJ mechanical) (NNS skills)))))#
186	nonmechanical	lacking	skills	(S1 (S (-LRB- -LRB-) (NP (IN of) (DT a) (NN person)) (-RRB- -RRB-) (VP (VBG lacking) (NP (JJ mechanical) (NNS skills)))))#
187	advantageous	giving	advantage	(S1 (S (VP (VBG giving) (NP (DT an) (NN advantage)))))#
188	beneficial	enhancing	well-being	(S1 (S (VP (VBG promoting) (CC or) (VBG enhancing) (NP (NN well-being)))))#
189	good	enhancing	well-being	(S1 (S (VP (VBG promoting) (CC or) (VBG enhancing) (NP (NN well-being)))))#
190	plus	involving	advantage	(S1 (S (VP (VBG involving) (NP (NP (NN advantage)) (CC or) (NP (NN good))))))#
191	positive	involving	advantage	(S1 (S (VP (VBG involving) (NP (NP (NN advantage)) (CC or) (NP (NN good))))))#
192	disadvantageous	constituting	disadvantage	(S1 (S (VP (VBG constituting) (NP (DT a) (NN disadvantage)))))#
193	minus	involving	disadvantage	(S1 (S (VP (VBG involving) (NP (NN disadvantage) (CC or) (NN harm)))))#
194	negative	involving	disadvantage	(S1 (S (VP (VBG involving) (NP (NN disadvantage) (CC or) (NN harm)))))#
195	audacious	take	risks	(S1 (S (VP (VBN disposed) (S (VP (TO to) (VP (VB venture) (CC or) (VB take) (NP (NNS risks))))))))#
196	daring	take	risks	(S1 (S (VP (VBN disposed) (S (VP (TO to) (VP (VB venture) (CC or) (VB take) (NP (NNS risks))))))))#
197	venturesome	take	risks	(S1 (S (VP (VBN disposed) (S (VP (TO to) (VP (VB venture) (CC or) (VB take) (NP (NNS risks))))))))#
198	venturous	take	risks	(S1 (S (VP (VBN disposed) (S (VP (TO to) (VP (VB venture) (CC or) (VB take) (NP (NNS risks))))))))#
199	sporting	involving	risk	(S1 (S (VP (VBG involving) (NP (NP (NN risk)) (CC or) (NP (NP (NN willingness)) (SBAR (S (VP (TO to) (VP (VB take) (NP (DT a) (NN risk)))))))))))#
200	well-advised	having	benefit	(S1 (S (VP (VBG having) (NP (NP (DT the) (NN benefit)) (PP (IN of) (NP (NP (JJ careful) (JJ prior) (NN consideration)) (CC or) (NP (NN counsel))))))))#
201	advised	having	benefit	(S1 (S (VP (VBG having) (NP (NP (DT the) (NN benefit)) (PP (IN of) (NP (NP (JJ careful) (JJ prior) (NN consideration)) (CC or) (NP (NN counsel))))))))#
202	oxidative	taking	place	(S1 (S (VP (VBG taking) (NP (NN place)) (PP (IN in) (NP (NP (DT the) (NN presence)) (PP (IN of) (NP (NN oxygen))))))))#
203	artistic	satisfying	standards	(S1 (S (VP (VBG satisfying) (NP (JJ aesthetic) (NNS standards) (CC and) (NNS sensibilities)))))#
204	cosmetic	serving	purpose	(S1 (S (VP (VBG serving) (NP (NP (DT an) (JJ aesthetic) (NN purpose)) (PP (IN in) (S (VP (VBG beautifying) (NP (DT the) (NN body)))))))))#
205	enhancive	serving	purpose	(S1 (S (VP (VBG serving) (NP (NP (DT an) (JJ aesthetic) (NN purpose)) (PP (IN in) (S (VP (VBG beautifying) (NP (DT the) (NN body)))))))))#
206	sensuous	taking	delight	(S1 (S (VP (VBG taking) (NP (NP (NN delight)) (PP (IN in) (NP (NN beauty)))))))#
207	inaesthetic	violating	canons	(S1 (S (S (VP (VBG violating) (NP (JJ aesthetic) (NNS canons) (CC or) (NNS requirements)))) (: ;) (VP (VBP deficient) (PP (IN in) (NP (NN tastefulness) (CC or) (NN beauty))))))#
208	unaesthetic	violating	canons	(S1 (S (S (VP (VBG violating) (NP (JJ aesthetic) (NNS canons) (CC or) (NNS requirements)))) (: ;) (VP (VBP deficient) (PP (IN in) (NP (NN tastefulness) (CC or) (NN beauty))))))#
209	inartistic	lacking	sensibility	(S1 (S (VP (VBG lacking) (NP (JJ aesthetic) (NN sensibility))) (: ;)))#
210	unartistic	lacking	sensibility	(S1 (S (VP (VBG lacking) (NP (JJ aesthetic) (NN sensibility))) (: ;)))#
211	unaffected	undergoing	change	(S1 (S (VP (VBG undergoing) (NP (DT no) (NN change)) (SBAR (WHADVP (WRB when)) (S (VP (VBN acted) (PP (IN upon))))))))#
212	unnatural	make	impression	(S1 (S (VP (VBG speaking) (CC or) (VBG behaving) (PP (IN in) (NP (NP (DT an) (JJ artificial) (NN way)) (SBAR (S (VP (TO to) (VP (VB make) (NP (DT an) (NN impression)))))))))))#
213	constrained	lacking	spontaneity	(S1 (FRAG (S (VP (VBG lacking) (NP (NN spontaneity)))) (: ;) (RB not) (ADJP (JJ natural))))#
214	forced	lacking	spontaneity	(S1 (FRAG (S (VP (VBG lacking) (NP (NN spontaneity)))) (: ;) (RB not) (ADJP (JJ natural))))#
215	mannered	having	mannerisms	(S1 (S (VP (VBG having) (NP (JJ unnatural) (NNS mannerisms)))))#
216	affirmative	giving	assent	(S1 (S (VP (VBG affirming) (CC or) (VBG giving) (NP (NN assent)))))#
217	affirmatory	giving	assent	(S1 (S (VP (VBG affirming) (CC or) (VBG giving) (NP (NN assent)))))#
218	assentient	expressing	agreement	(S1 (S (VP (VBG expressing) (NP (NN agreement) (CC or) (NN consent)))))#
219	alarmed	experiencing	sense	(S1 (S (VP (VBG experiencing) (NP (NP (DT a) (JJ sudden) (NN sense)) (PP (IN of) (NP (NN danger)))))))#
220	fearful	showing	fear	(S1 (S (VP (VBG experiencing) (CC or) (VBG showing) (NP (NN fear)))))#
221	hunted	reflecting	fear	(S1 (S (VP (VBG reflecting) (NP (NP (DT the) (NN fear) (CC or) (NN terror)) (PP (IN of) (NP (NP (CD one)) (SBAR (WHNP (WP who)) (S (VP (VBZ is) (VP (VBN hunted)))))))))))#
222	white-lipped	having	lips	(S1 (S (VP (VBG having) (NP (NP (JJ white) (NNS lips)) (PP (IN from) (NP (NN fear) (CC or) (NN terror)))))))#
223	xenophobic	having	fear	(S1 (S (VP (VBG suffering) (PP (IN from) (NP (NN xenophobia)))) (: ;) (S (VP (VBG having) (NP (NP (JJ abnormal) (NN fear) (CC or) (NN hatred)) (PP (IN of) (NP (NP (DT the) (JJ strange)) (CC or) (NP (JJ foreign)))))))))#
224	unapprehensive	recognize	danger	(S1 (S (RB not) (VP (VBG recognizing) (CC or) (VB slow) (S (VP (TO to) (VP (VB recognize) (NP (NN danger))))))))#
225	aggressive	showing	determination	(S1 (S (S (VP (VBG having) (CC or) (VBG showing) (NP (NP (NN determination) (CC and) (JJ energetic) (NN pursuit)) (PP (IN of) (NP (PRP$ your) (NNS ends)))))) (: ;) (ADJP (JJ positive) (PP (IN in) (NP (PRP$ his) (NNS convictions)))) ('' '')))#
226	battleful	showing	disposition	(S1 (S (VP (VBG having) (CC or) (VBG showing) (NP (NP (DT a) (JJ ready) (NN disposition)) (SBAR (S (VP (TO to) (VP (VB fight)))))))))#
227	bellicose	showing	disposition	(S1 (S (VP (VBG having) (CC or) (VBG showing) (NP (NP (DT a) (JJ ready) (NN disposition)) (SBAR (S (VP (TO to) (VP (VB fight)))))))))#
228	combative	showing	disposition	(S1 (S (VP (VBG having) (CC or) (VBG showing) (NP (NP (DT a) (JJ ready) (NN disposition)) (SBAR (S (VP (TO to) (VP (VB fight)))))))))#
229	competitive	showing	disposition	(S1 (S (VP (VBG showing) (NP (DT a) (VBG fighting) (NN disposition)))))#
230	militant	showing	disposition	(S1 (S (VP (VBG showing) (NP (DT a) (VBG fighting) (NN disposition)))))#
231	hostile	take	control	(S1 (UCP (ADJP (JJ unsolicited)) (CC and) (VP (VBN resisted) (PP (IN by) (NP (NP (DT the) (NN management)) (PP (IN of) (NP (NP (DT the) (NN target) (NN company)) (PRN (-LRB- -LRB-) (VP (VBN used) (PP (IN of) (NP (NNS attempts) (S (VP (TO to) (VP (VB buy) (CC or) (VB take) (NP (NP (NN control)) (PP (IN of) (NP (DT a) (NN business)))))))))) (-RRB- -RRB-)))))))))#
232	raptorial	catching	prey	(S1 (S (VP (VBG living) (PP (IN by) (S (VP (VBG preying) (PP (IN on) (NP (JJ other) (NNS animals))) (PP (ADVP (RB especially)) (IN by) (S (VP (VBG catching) (NP (VBG living) (NN prey)))))))))))#
233	vulturine	catching	prey	(S1 (S (VP (VBG living) (PP (IN by) (S (VP (VBG preying) (PP (IN on) (NP (JJ other) (NNS animals))) (PP (ADVP (RB especially)) (IN by) (S (VP (VBG catching) (NP (VBG living) (NN prey)))))))))))#
234	vulturous	catching	prey	(S1 (S (VP (VBG living) (PP (IN by) (S (VP (VBG preying) (PP (IN on) (NP (JJ other) (NNS animals))) (PP (ADVP (RB especially)) (IN by) (S (VP (VBG catching) (NP (VBG living) (NN prey)))))))))))#
235	pugnacious	force	violence	(S1 (S (ADJP (JJ ready) (CC and) (JJ able) (S (VP (TO to) (VP (VB resort) (S (VP (TO to) (VP (VB force) (NP (CC or) (NN violence)))))))))))#
236	rough	force	violence	(S1 (S (ADJP (JJ ready) (CC and) (JJ able) (S (VP (TO to) (VP (VB resort) (S (VP (TO to) (VP (VB force) (NP (CC or) (NN violence)))))))))))#
237	scrappy	fighting	spirit	(S1 (S (ADJP (JJ full) (PP (IN of) (S (VP (VBG fighting) (NP (NN spirit))))))))#
238	annoying	causing	irritation	(S1 (S (VP (VBG causing) (NP (NP (NN irritation)) (CC or) (NP (NN annoyance))))))#
239	bothersome	causing	irritation	(S1 (S (VP (VBG causing) (NP (NP (NN irritation)) (CC or) (NP (NN annoyance))))))#
240	galling	causing	irritation	(S1 (S (VP (VBG causing) (NP (NP (NN irritation)) (CC or) (NP (NN annoyance))))))#
241	irritating	causing	irritation	(S1 (S (VP (VBG causing) (NP (NP (NN irritation)) (CC or) (NP (NN annoyance))))))#
242	nettlesome	causing	irritation	(S1 (S (VP (VBG causing) (NP (NP (NN irritation)) (CC or) (NP (NN annoyance))))))#
243	pesky	causing	irritation	(S1 (S (VP (VBG causing) (NP (NP (NN irritation)) (CC or) (NP (NN annoyance))))))#
244	pestering	causing	irritation	(S1 (S (VP (VBG causing) (NP (NP (NN irritation)) (CC or) (NP (NN annoyance))))))#
245	pestiferous	causing	irritation	(S1 (S (VP (VBG causing) (NP (NP (NN irritation)) (CC or) (NP (NN annoyance))))))#
246	plaguy	causing	irritation	(S1 (S (VP (VBG causing) (NP (NP (NN irritation)) (CC or) (NP (NN annoyance))))))#
247	plaguey	causing	irritation	(S1 (S (VP (VBG causing) (NP (NP (NN irritation)) (CC or) (NP (NN annoyance))))))#
248	teasing	causing	irritation	(S1 (S (VP (VBG causing) (NP (NP (NN irritation)) (CC or) (NP (NN annoyance))))))#
249	vexatious	causing	irritation	(S1 (S (VP (VBG causing) (NP (NP (NN irritation)) (CC or) (NP (NN annoyance))))))#
250	vexing	causing	irritation	(S1 (S (VP (VBG causing) (NP (NP (NN irritation)) (CC or) (NP (NN annoyance))))))#
251	air-to-air	involving	rockets	(S1 (S (VP (VP (VBG operating) (IN between) (CC or) (VP (VBN launched) (PP (IN from)))) (CC or) (VP (VBG involving) (NP (NNS rockets) (CC or) (NNS aircraft)) (PP (IN in) (NP (NN flight)))))))#
252	alert	close	observation	(S1 (S (VP (VP (VBN engaged) (PP (IN in))) (CC or) (VP (VBN accustomed) (S (VP (TO to) (VP (VB close) (NP (NN observation)))))))))#
253	watchful	close	observation	(S1 (S (VP (VP (VBN engaged) (PP (IN in))) (CC or) (VP (VBN accustomed) (S (VP (TO to) (VP (VB close) (NP (NN observation)))))))))#
254	algorithmic	having	characteristics	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG having) (NP (NP (DT the) (NNS characteristics)) (PP (IN of) (NP (DT an) (NN algorithm)))))))))#
255	heuristic	using	formulation	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG using) (NP (NP (DT a) (JJ general) (NN formulation)) (SBAR (WHNP (WDT that)) (S (VP (VBZ serves) (S (VP (TO to) (VP (VB guide) (NP (NN investigation))))))))))))))#
256	trial-and-error	solving	problems	(S1 (S (VP (VBG relating) (PP (TO to) (S (VP (VBG solving) (NP (NNS problems)) (PP (IN by) (NP (NP (NN experience)) (PP (RB rather) (IN than) (NP (NN theory)))))))))))#
257	liveborn	showing	signs	(S1 (S (SBAR (PRN (-LRB- -LRB-) (PP (IN of) (NP (JJ newborn) (NN infant))) (-RRB- -RRB-)) (S (VP (VBG showing) (NP (NP (NNS signs)) (PP (IN of) (NP (NN life)))) (PP (IN after) (NP (NN birth)))))) (: ;) (NP (RB not) (NN stillborn))))#
258	breathless	having	pulse	(S1 (S (VP (VBG appearing) (S (ADJP (JJ dead)))) (: ;) (S (RB not) (VP (VBG breathing) (CC or) (VBG having) (NP (DT no) (JJ perceptible) (NN pulse))))))#
259	inanimate	having	pulse	(S1 (S (VP (VBG appearing) (S (ADJP (JJ dead)))) (: ;) (S (RB not) (VP (VBG breathing) (CC or) (VBG having) (NP (DT no) (JJ perceptible) (NN pulse))))))#
260	pulseless	having	pulse	(S1 (S (VP (VBG appearing) (S (ADJP (JJ dead)))) (: ;) (S (RB not) (VP (VBG breathing) (CC or) (VBG having) (NP (DT no) (JJ perceptible) (NN pulse))))))#
